player_id;first_name;last_name;full_name;short_name;international_name;country_code;position;detailed_field_position;age;birthdate;height;weight;image
75077;Armando;Segato;Armando Segato;Segato;Armando Segato;ITA;MIDFIELDER;UNKNOWN;91.0;1930-05-03;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/75077.jpg
75079;Romano;Taccola;Romano Taccola;Taccola;Romano Taccola;ITA;FORWARD;UNKNOWN;87.0;1935-03-05;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/75079.jpg
81748;Robert;Ballaman;Robert Ballaman;Ballaman;Robert Ballaman;SUI;;UNKNOWN;95.0;1926-06-21;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/81748.jpg
38179;Enrique;Mateos;Enrique Mateos;Mateos;Enrique Mateos;ESP;;;87.0;1934-07-15;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/38179.jpg
45465;Vladimir;Popović;Vladimir Popović;Popović;Vladimir Popović;SRB;;;87.0;1935-03-17;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/45465.jpg
81760;Stefan;Bojkov;Stefan Bojkov;Bojkov;Stefan Bojkov;BUL;;UNKNOWN;98.0;1923-09-20;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/81760.jpg
75074;;Julinho;Julinho;Julinho;Julinho;BRA;MIDFIELDER;UNKNOWN;92.0;1929-08-05;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/75074.jpg
75078;Miguel;Montuori;Miguel Montuori;Montuori;Miguel Montuori;ARG;FORWARD;UNKNOWN;89.0;1932-09-24;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/75078.jpg
42728;Koczur;Ferry;Koczur Ferry;Ferry;Koczur Ferry;FRA;;;91.0;1930-09-02;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/42728.jpg
75075;Maurilio;Prini;Maurilio Prini;Prini;Maurilio Prini;ITA;MIDFIELDER;UNKNOWN;89.0;1932-08-17;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/75075.jpg
71685;Hector;Rial;Hector Rial;Rial;Hector Rial;ESP;;;92.0;1929-10-14;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/71685.jpg
9654;Bobby;Charlton;Bobby Charlton;B. Charlton;Bobby Charlton;ENG;MIDFIELDER;UNKNOWN;84.0;1937-10-11;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/9654.jpg
38101;Francisco;Gento;Francisco Gento;Gento;Francisco Gento;ESP;;;88.0;1933-10-21;;;https://img.uefa.com/imgml/TP/players/1/1956/324x324/38101.jpg
81762;Dimitar;Milanov;Dimitar Milanov;Milanov;Dimitar Milanov;BUL;;UNKNOWN;93.0;1928-10-18;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81762.jpg
38312;Dezső;Bundzsák;Dezső Bundzsák;Bundzsák;Dezső Bundzsák;HUN;;;93.0;1928-05-03;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/38312.jpg
82019;Rachid;Mekhloufi;Rachid Mekhloufi;Mekhloufi;Rachid Mekhloufi;ALG;;UNKNOWN;85.0;1936-08-12;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/82019.jpg
75109;Donald;Kitchenbrand;Donald Kitchenbrand;Kitchenbrand;Donald Kitchenbrand;RSA;FORWARD;UNKNOWN;88.0;1933-08-13;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75109.jpg
75095;Alexander;Scott;Alexander Scott;Scott;Alexander Scott;SCO;MIDFIELDER;UNKNOWN;85.0;1936-11-22;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75095.jpg
75096;William;Simpson;William Simpson;Simpson;William Simpson;NIR;MIDFIELDER;UNKNOWN;92.0;1929-12-12;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75096.jpg
36736;Borivoje;Kostić;Borivoje Kostić;Kostić;Borivoje Kostić;SRB;FORWARD;UNKNOWN;91.0;1930-06-14;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/36736.jpg
92412;Anton;Rudinski;Anton Rudinski;Rudinski;Anton Rudinski;SRB;;;84.0;1937-10-01;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/92412.jpg
39640;Rajko;Mitic;Rajko Mitic;Mitic;Rajko Mitic;SRB;;;99.0;1922-11-19;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/39640.jpg
37623;Krzysztof;Baszkiewicz;Krzysztof Baszkiewicz;Baszkiewicz;Krzysztof Baszkiewicz;POL;;;89.0;1933-02-17;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37623.jpg
81778;Boleslaw;Lewandowski;Boleslaw Lewandowski;Lewandowski;Boleslaw Lewandowski;POL;;UNKNOWN;86.0;1935-06-05;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81778.jpg
81773;Siegfried;Kaiser;Siegfried Kaiser;Kaiser;Siegfried Kaiser;GER;;UNKNOWN;95.0;1926-12-18;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81773.jpg
81777;Jan;Gawronski;Jan Gawronski;Gawronski;Jan Gawronski;POL;;UNKNOWN;88.0;1933-06-09;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81777.jpg
75123;Vicente;Pahuet;Vicente Pahuet;Pahuet;Vicente Pahuet;ESP;FORWARD;UNKNOWN;95.0;1926-05-15;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75123.jpg
85753;Francisco;Palmeiro;Francisco Palmeiro;Palmeiro;Francisco Palmeiro;POR;FORWARD;UNKNOWN;89.0;1932-10-16;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85753.jpg
75116;Antonio;Iborra;Antonio Iborra;Iborra;Antonio Iborra;ESP;DEFENDER;UNKNOWN;87.0;1934-08-29;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75116.jpg
75121;José;Pepillo;José Pepillo;Pepillo;José Pepillo;ESP;MIDFIELDER;UNKNOWN;88.0;1933-07-10;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75121.jpg
250116964;Thomas;Taylor;Thomas Taylor;Taylor;Thomas Taylor;ENG;FORWARD;;90.0;1932-01-29;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/250116964.jpg
75049;William;Whelan;William Whelan;Whelan;William Whelan;IRL;MIDFIELDER;UNKNOWN;86.0;1935-04-01;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75049.jpg
75048;John James;Berry;John James Berry;Berry;John James Berry;ENG;MIDFIELDER;UNKNOWN;95.0;1926-06-01;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75048.jpg
75050;David;Pegg;David Pegg;Pegg;David Pegg;ENG;FORWARD;UNKNOWN;86.0;1935-09-20;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75050.jpg
85727;Jean;Oleksiak;Jean Oleksiak;Oleksiak;Jean Oleksiak;FRA;MIDFIELDER;UNKNOWN;87.0;1935-03-16;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85727.jpg
250024608;David;Wilson;David Wilson;Wilson;David Wilson;SCO;;;83.0;1939-01-10;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/250024608.jpg
35611;René;Ferrier;René Ferrier;Ferrier;René Ferrier;FRA;MIDFIELDER;UNKNOWN;85.0;1936-12-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/35611.jpg
85744;Peder;Kjaer;Peder Kjaer;Kjaer;Peder Kjaer;DEN;FORWARD;UNKNOWN;87.0;1935-02-23;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85744.jpg
19894;John;Jensen;John Jensen;Jensen;John Jensen;DEN;DEFENDER;;45.0;1977-01-04;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/19894.jpg
92415;Jovan;Cokic;Jovan Cokic;Cokic;Jovan Cokic;SRB;;;94.0;1927-08-19;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/92415.jpg
85737;Joseph;Rongoni;Joseph Rongoni;Rongoni;Joseph Rongoni;LUX;FORWARD;UNKNOWN;89.0;1932-12-18;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85737.jpg
75052;Dennis;Viollet;Dennis Viollet;Viollet;Dennis Viollet;ENG;FORWARD;UNKNOWN;88.0;1933-09-20;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75052.jpg
80408;James;McCann;James McCann;McCann;James McCann;IRL;;UNKNOWN;88.0;1933-11-30;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/80408.jpg
35782;Tommy;Hamilton;Tommy Hamilton;Hamilton;Tommy Hamilton;IRL;;;87.0;1935-03-22;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/35782.jpg
75136;Ernesto;Grillo;Ernesto Grillo;Grillo;Ernesto Grillo;ARG;FORWARD;UNKNOWN;92.0;1929-10-01;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75136.jpg
75134;Gastone;Bean;Gastone Bean;Bean;Gastone Bean;ITA;FORWARD;UNKNOWN;85.0;1936-08-11;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75134.jpg
81699;Robert;Dienst;Robert Dienst;Dienst;Robert Dienst;AUT;;UNKNOWN;94.0;1928-03-01;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81699.jpg
81693;Josef;Höltl;Josef Höltl;Höltl;Josef Höltl;AUT;;UNKNOWN;85.0;1937-01-24;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81693.jpg
75023;Amos;Mariani;Amos Mariani;Mariani;Amos Mariani;ITA;FORWARD;UNKNOWN;90.0;1931-03-30;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75023.jpg
35539;Panayot;Panayotov;Panayot Panayotov;Panayotov;Panayot Panayotov;BUL;;;91.0;1930-12-30;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/35539.jpg
38313;Lajos;Csordás;Lajos Csordás;Csordás;Lajos Csordás;HUN;;;89.0;1932-10-26;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/38313.jpg
38310;Pál;Berendi;Pál Berendi;Berendi;Pál Berendi;HUN;;;89.0;1932-11-30;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/38310.jpg
80385;Gyula;Szilágyi;Gyula Szilágyi;Szilágyi;Gyula Szilágyi;HUN;;;99.0;1923-01-18;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/80385.jpg
81695;Alfred;Körner;Alfred Körner;A. Körner;Alfred Körner;AUT;;UNKNOWN;96.0;1926-02-14;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81695.jpg
81769;Josef;Bertalan;Josef Bertalan;Bertalan;Josef Bertalan;AUT;;UNKNOWN;87.0;1934-09-29;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81769.jpg
81697;Johann;Riegler;Johann Riegler;Riegler;Johann Riegler;AUT;;UNKNOWN;92.0;1929-07-17;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81697.jpg
35512;Gerhard;Hanappi;Gerhard Hanappi;Hanappi;Gerhard Hanappi;AUT;;;93.0;1929-02-16;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/35512.jpg
36227;Manfred;Kaiser;Manfred Kaiser;Kaiser;Manfred Kaiser;GDR;;;93.0;1929-01-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/36227.jpg
37645;Zbigniew;Szarzynski;Zbigniew Szarzynski;Szarzynski;Zbigniew Szarzynski;POL;;;88.0;1933-12-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37645.jpg
81774;Willy;Tröger;Willy Tröger;Tröger;Willy Tröger;GER;;UNKNOWN;93.0;1928-10-02;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81774.jpg
70937;Ernst;Happel;Ernst Happel;Happel;Ernst Happel;AUT;;;96.0;1925-11-29;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/70937.jpg
75005;Mario;Bergamaschi;Mario Bergamaschi;Bergamaschi;Mario Bergamaschi;ITA;MIDFIELDER;UNKNOWN;92.0;1929-11-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75005.jpg
71686;Pepe;Schiaffino;Pepe Schiaffino;Pepe;Pepe Schiaffino;ITA;;;96.0;1925-07-28;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/71686.jpg
38151;Alfredo;Di Stéfano;Alfredo Di Stéfano;Di Stéfano;Alfredo Di Stéfano;ESP;FORWARD;;95.0;1926-07-04;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/38151.jpg
85764;Constant;de Backer;Constant de Backer;de Backer;Constant de Backer;BEL;FORWARD;UNKNOWN;94.0;1928-02-19;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85764.jpg
85711;Olle;Haakansson;Olle Haakansson;Haakansson;Olle Haakansson;SWE;MIDFIELDER;UNKNOWN;95.0;1927-02-22;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85711.jpg
85715;Henry;Kallgren;Henry Kallgren;Kallgren;Henry Kallgren;SWE;FORWARD;UNKNOWN;91.0;1931-03-13;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85715.jpg
92411;Ivan;Toplak;Ivan Toplak;Toplak;Ivan Toplak;SRB;;;90.0;1931-09-21;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/92411.jpg
85780;Piet;van der Kuil;Piet van der Kuil;van der Kuil;Piet van der Kuil;NED;FORWARD;UNKNOWN;89.0;1933-02-10;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85780.jpg
85777;Willem;Bleijenberg;Willem Bleijenberg;Bleijenberg;Willem Bleijenberg;NED;FORWARD;UNKNOWN;91.0;1930-11-05;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85777.jpg
36249;Bringfried;Müller;Bringfried Müller;Müller;Bringfried Müller;GDR;;;91.0;1931-01-28;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/36249.jpg
81793;Ernst;Wechselberger;Ernst Wechselberger;Wechselberger;Ernst Wechselberger;GER;;UNKNOWN;91.0;1931-01-26;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81793.jpg
75130;Colin;Webster;Colin Webster;Webster;Colin Webster;WAL;FORWARD;UNKNOWN;89.0;1932-07-17;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75130.jpg
37453;Lennart;Backman;Lennart Backman;Backman;Lennart Backman;SWE;;;88.0;1934-02-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37453.jpg
92409;Ljubomir;Spajic;Ljubomir Spajic;Spajic;Ljubomir Spajic;SRB;;;96.0;1926-03-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/92409.jpg
75128;Lorenzo;Martinez;Lorenzo Martinez;Martinez;Lorenzo Martinez;ESP;FORWARD;UNKNOWN;121.0;1901-01-01;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75128.jpg
37072;Pieter;Ouderland;Pieter Ouderland;Ouderland;Pieter Ouderland;NED;;;88.0;1934-03-17;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37072.jpg
81725;Wolfgang;Peters;Wolfgang Peters;Peters;Wolfgang Peters;GER;;UNKNOWN;93.0;1929-01-08;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81725.jpg
37793;Francisc;Zavoda I;Francisc Zavoda I;Zavoda I;Francisc Zavoda I;ROU;;;94.0;1927-04-14;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37793.jpg
85166;Tiberiu;Bone;Tiberiu Bone;Bone;Tiberiu Bone;ROU;MIDFIELDER;UNKNOWN;92.0;1929-04-13;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85166.jpg
81724;Alfred;Niepieklo;Alfred Niepieklo;Niepieklo;Alfred Niepieklo;GER;;UNKNOWN;94.0;1927-06-11;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81724.jpg
75099;Maxwell;Murray;Maxwell Murray;Murray;Maxwell Murray;SCO;FORWARD;UNKNOWN;86.0;1935-11-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75099.jpg
75137;Dario;Baruffi;Dario Baruffi;Baruffi;Dario Baruffi;ITA;FORWARD;UNKNOWN;84.0;1938-01-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75137.jpg
71685;Hector;Rial;Hector Rial;Rial;Hector Rial;ESP;;;92.0;1929-10-14;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/71685.jpg
75027;Ramon;Marsal;Ramon Marsal;Marsal;Ramon Marsal;ESP;MIDFIELDER;UNKNOWN;87.0;1934-12-12;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75027.jpg
35655;Raymond;Kopa;Raymond Kopa;Kopa;Raymond Kopa;FRA;;;90.0;1931-10-13;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/35655.jpg
38101;Francisco;Gento;Francisco Gento;Gento;Francisco Gento;ESP;;;88.0;1933-10-21;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/38101.jpg
37542;Heinz;Schneiter;Heinz Schneiter;Schneiter;Heinz Schneiter;SUI;;;86.0;1935-04-12;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37542.jpg
85625;Erik;Jensen;Erik Jensen;Jensen;Erik Jensen;DEN;MIDFIELDER;UNKNOWN;90.0;1932-03-02;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/85625.jpg
81801;Milan;Dvorák;Milan Dvorák;Dvorák;Milan Dvorák;CZE;;UNKNOWN;87.0;1934-11-19;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81801.jpg
37855;Nicolae;Tătaru;Nicolae Tătaru;Tătaru;Nicolae Tătaru;ROU;;;90.0;1931-12-16;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37855.jpg
37864;Gheorghe;Constantin;Gheorghe Constantin;Constantin;Gheorghe Constantin;ROU;;;89.0;1932-12-14;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37864.jpg
37791;Ion;Alexandrescu;Ion Alexandrescu;Alexandrescu;Ion Alexandrescu;ROU;;;93.0;1928-08-17;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37791.jpg
75146;Carlo;Galli;Carlo Galli;Galli;Carlo Galli;ITA;FORWARD;UNKNOWN;91.0;1931-03-06;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75146.jpg
81806;Hans-Georg;Dulz;Hans-Georg Dulz;Dulz;Hans-Georg Dulz;GER;;UNKNOWN;85.0;1936-10-31;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81806.jpg
37795;Gheorghe;Cacoveanu;Gheorghe Cacoveanu;Cacoveanu;Gheorghe Cacoveanu;ROU;;;86.0;1935-09-16;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/37795.jpg
81722;Alfred;Kelbassa;Alfred Kelbassa;Kelbassa;Alfred Kelbassa;GER;;UNKNOWN;96.0;1925-04-21;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81722.jpg
81726;Alfred;Preissler;Alfred Preissler;Preissler;Alfred Preissler;GER;;UNKNOWN;100.0;1921-04-09;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/81726.jpg
36777;Lazar;Tasić;Lazar Tasić;Tasić;Lazar Tasić;SRB;;;90.0;1931-04-05;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/36777.jpg
9654;Bobby;Charlton;Bobby Charlton;B. Charlton;Bobby Charlton;ENG;MIDFIELDER;UNKNOWN;84.0;1937-10-11;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/9654.jpg
75045;Edward;Colman;Edward Colman;Colman;Edward Colman;ENG;DEFENDER;UNKNOWN;85.0;1936-11-01;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75045.jpg
75154;José Maria;Paya;José Maria Paya;Paya;José Maria Paya;ESP;FORWARD;UNKNOWN;87.0;1935-03-07;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75154.jpg
38115;Jesús María;Pereda;Jesús María Pereda;Pereda;Jesús María Pereda;ESP;FORWARD;UNKNOWN;83.0;1938-06-15;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/38115.jpg
75135;Tito;Cucchiaroni;Tito Cucchiaroni;Cucchiaroni;Tito Cucchiaroni;ARG;FORWARD;UNKNOWN;94.0;1927-11-16;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75135.jpg
71621;Nils;Liedholm;Nils Liedholm;Liedholm;Nils Liedholm;SWE;;;99.0;1922-10-08;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/71621.jpg
75159;Ernest;Taylor;Ernest Taylor;Taylor;Ernest Taylor;ENG;MIDFIELDER;UNKNOWN;96.0;1925-09-02;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75159.jpg
75162;Giancarlo;Danova;Giancarlo Danova;Danova;Giancarlo Danova;ITA;FORWARD;UNKNOWN;83.0;1938-11-18;;;https://img.uefa.com/imgml/TP/players/1/1957/324x324/75162.jpg
85803;Vagan;Birkeland;Vagan Birkeland;Birkeland;Vagan Birkeland;DEN;FORWARD;UNKNOWN;96.0;1926-03-15;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85803.jpg
85800;Bent;Krog;Bent Krog;Krog;Bent Krog;DEN;MIDFIELDER;UNKNOWN;86.0;1935-03-31;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85800.jpg
75170;Ian;Crawford;Ian Crawford;Crawford;Ian Crawford;SCO;;UNKNOWN;87.0;1934-07-14;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/75170.jpg
85791;Jean;Jadot;Jean Jadot;Jadot;Jean Jadot;BEL;FORWARD;UNKNOWN;93.0;1928-04-02;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85791.jpg
85793;André;Piters;André Piters;Piters;André Piters;BEL;FORWARD;UNKNOWN;91.0;1931-01-18;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85793.jpg
85789;Paul;Bonga Bonga;Paul Bonga Bonga;Bonga Bonga;Paul Bonga Bonga;COD;FORWARD;UNKNOWN;88.0;1933-04-25;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85789.jpg
85790;Denis;Houf;Denis Houf;Houf;Denis Houf;BEL;FORWARD;UNKNOWN;90.0;1932-02-16;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85790.jpg
75168;William;Bauld;William Bauld;Bauld;William Bauld;SCO;;UNKNOWN;94.0;1928-01-24;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/75168.jpg
85795;Joseph;Givard;Joseph Givard;Givard;Joseph Givard;BEL;FORWARD;UNKNOWN;98.0;1923-05-27;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85795.jpg
81798;Jaroslav;Borovicka;Jaroslav Borovicka;Borovicka;Jaroslav Borovicka;CZE;;UNKNOWN;91.0;1931-01-26;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/81798.jpg
35589;Jan;Brumovský;Jan Brumovský;Brumovský;Jan Brumovský;TCH;;;84.0;1937-06-26;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/35589.jpg
36800;Luka;Lipošinović;Luka Lipošinović;Lipošinović;Luka Lipošinović;SRB;;;88.0;1933-05-12;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/36800.jpg
85824;Nils;Johansson;Nils Johansson;Johansson;Nils Johansson;SWE;FORWARD;UNKNOWN;121.0;1901-01-01;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85824.jpg
36875;Paul;May;Paul May;May;Paul May;LUX;;;86.0;1935-06-20;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/36875.jpg
85823;Bertil;Johansson;Bertil Johansson;Johansson;Bertil Johansson;SWE;FORWARD;UNKNOWN;87.0;1935-03-22;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85823.jpg
65218;;Joaquín Peiró;Joaquín Peiró;Joaquín Peiró;Joaquín Peiró;ESP;;;86.0;1936-01-29;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/65218.jpg
75186;;Vavá;Vavá;Vavá;Vavá;BRA;FORWARD;UNKNOWN;87.0;1934-11-12;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/75186.jpg
38140;Enrique;Collar;Enrique Collar;Collar;Enrique Collar;ESP;;;87.0;1934-11-02;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/38140.jpg
75182;;Jorge Mendonça;Jorge Mendonça;Jorge Mendonça;Jorge Mendonça;ANG;MIDFIELDER;UNKNOWN;83.0;1938-09-19;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/75182.jpg
37856;Mircea;Dridea;Mircea Dridea;Dridea;Mircea Dridea;ROU;;;84.0;1937-04-07;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/37856.jpg
81774;Willy;Tröger;Willy Tröger;Tröger;Willy Tröger;GER;;UNKNOWN;93.0;1928-10-02;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/81774.jpg
81775;Kurt;Viertel;Kurt Viertel;Viertel;Kurt Viertel;GER;;UNKNOWN;92.0;1929-10-18;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/81775.jpg
81773;Siegfried;Kaiser;Siegfried Kaiser;Kaiser;Siegfried Kaiser;GER;;UNKNOWN;95.0;1926-12-18;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/81773.jpg
38352;Károly;Sándor;Károly Sándor;Sándor;Károly Sándor;HUN;;;93.0;1928-11-26;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/38352.jpg
80367;Péter;Palotás;Péter Palotás;Palotás;Péter Palotás;HUN;;;92.0;1929-06-27;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/80367.jpg
35676;Just;Fontaine;Just Fontaine;Fontaine;Just Fontaine;FRA;;;88.0;1933-08-18;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/35676.jpg
80420;Hugh;Lowry;Hugh Lowry;Lowry;Hugh Lowry;NIR;;;92.0;1930-01-01;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/80420.jpg
81812;Bernhard;Klodt;Bernhard Klodt;Klodt;Bernhard Klodt;GER;;UNKNOWN;95.0;1926-10-26;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/81812.jpg
81818;Helmut;Sadlowski;Helmut Sadlowski;Sadlowski;Helmut Sadlowski;GER;;UNKNOWN;93.0;1929-03-18;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/81818.jpg
85802;Erling Krogh;Andersen;Erling Krogh Andersen;Andersen;Erling Krogh Andersen;DEN;FORWARD;UNKNOWN;85.0;1937-03-18;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/85802.jpg
81817;Hans;Nowak;Hans Nowak;Nowak;Hans Nowak;GER;;UNKNOWN;84.0;1937-08-09;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/81817.jpg
81820;Günther;Brocker;Günther Brocker;Brocker;Günther Brocker;GER;;UNKNOWN;96.0;1925-05-24;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/81820.jpg
71687;;Sivori;Sivori;Sivori;Sivori;ITA;;;86.0;1935-10-02;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/71687.jpg
35515;Walter;Horak;Walter Horak;Horak;Walter Horak;AUT;;;90.0;1931-06-01;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/35515.jpg
37796;Alexandru;Fronea;Alexandru Fronea;Fronea;Alexandru Fronea;ROU;;;88.0;1933-11-15;;;https://img.uefa.com/imgml/TP/players/1/1958/324x324/37796.jpg
